thin_batch_rank,population_deficit,impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority,diagnostic_category,diagnostic_excerpt,text_file_count,diagnostic_text_files,scoring_authorized
213,9,3344,66.697917,23,293,270,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,002039.SZ,黔源电力,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/002039.SZ/2025/annual_report.txt,False
214,9,3345,66.697917,26,375,349,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,002056.SZ,横店东磁,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/002056.SZ/2025/annual_report.txt,False
215,9,3346,66.697917,114,357,243,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00206.HK,CM-ENERGY,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/hkex_reports/00206.HK/2025/annual_report.txt,False
216,9,3347,66.697917,165,278,113,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,002074.SZ,国轩高科,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/002074.SZ/2025/annual_report.txt,False
217,9,3348,66.697917,197,312,115,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,002090.SZ,金智科技,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/002090.SZ/2025/annual_report.txt,False
218,9,3349,66.697917,122,316,194,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,002276.SZ,万马股份,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/002276.SZ/2025/annual_report.txt,False
219,9,3350,66.697917,172,365,193,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00228.HK,CHINA ENERGY,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,2,data/text/hkex_reports/00228.HK/2025/annual_report.txt|data/text/hkex_reports/00228.HK/2025/esg_report.txt,False
220,9,3351,66.697917,76,290,214,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,002335.SZ,科华数据,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/002335.SZ/2025/annual_report.txt,False
221,9,3352,66.697917,96,366,270,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,002459.SZ,晶澳科技,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,2,data/text/002459.SZ/2025/annual_report.txt|data/text/002459.SZ/2025/esg_report.txt,False
222,9,3353,66.697917,135,256,121,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,002479.SZ,富春环保,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/002479.SZ/2025/annual_report.txt,False
223,9,3354,66.697917,178,287,109,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,002487.SZ,大金重工,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/002487.SZ/2025/annual_report.txt,False
224,9,3355,66.697917,174,367,193,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,002531.SZ,天顺风能,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,2,data/text/002531.SZ/2025/annual_report.txt|data/text/002531.SZ/2025/esg_report.txt,False
225,9,3356,66.697917,150,441,291,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,002608.SZ,江苏国信,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/002608.SZ/2025/annual_report.txt,False
226,9,3357,66.697917,129,386,257,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,002692.SZ,远程股份,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/002692.SZ/2025/annual_report.txt,False
227,9,3358,66.697917,87,213,126,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,002706.SZ,良信股份,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,2,data/text/002706.SZ/2025/annual_report.txt|data/text/002706.SZ/2025/esg_report.txt,False
228,9,3359,66.697917,93,219,126,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,002709.SZ,天赐材料,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/002709.SZ/2025/annual_report.txt,False
229,9,3360,66.697917,21,348,327,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,002850.SZ,科达利,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/002850.SZ/2025/annual_report.txt,False
230,9,3361,66.697917,97,217,120,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,002911.SZ,佛燃能源,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/002911.SZ/2025/annual_report.txt,False
231,9,3362,66.697917,5,541,536,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00353.HK,ENERGY INTINV,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/00353.HK/2025/annual_report.txt,False
232,9,3363,66.697917,45,349,304,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00384.HK,CHINA GAS HOLD,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,2,data/text/hkex_reports/00384.HK/2025/annual_report.txt|data/text/hkex_reports/00384.HK/2025/esg_report.txt,False
233,9,3364,66.697917,13,358,345,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00467.HK,UNITEDENERGY GP,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,2,data/text/hkex_reports/00467.HK/2025/annual_report.txt|data/text/hkex_reports/00467.HK/2025/esg_report.txt,False
234,9,3365,66.697917,72,509,437,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00554.HK,HANS GP HLDGS,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,2,data/text/hkex_reports/00554.HK/2025/annual_report.txt|data/text/hkex_reports/00554.HK/2025/esg_report.txt,False
235,9,3366,66.697917,46,204,158,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00579.HK,JNCEC,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,2,data/text/hkex_reports/00579.HK/2025/annual_report.txt|data/text/hkex_reports/00579.HK/2025/esg_report.txt,False
236,9,3367,66.697917,192,486,294,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00600.HK,AXERA,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/hkex_reports/00600.HK/2025/annual_report.txt,False
237,9,3368,66.697917,131,536,405,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00607.HK,FULLSHARE,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,2,data/text/hkex_reports/00607.HK/2025/annual_report.txt|data/text/hkex_reports/00607.HK/2025/esg_report.txt,False
238,9,3369,66.697917,121,462,341,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00632.HK,CHK OIL,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/hkex_reports/00632.HK/2025/annual_report.txt,False
239,9,3370,66.697917,27,501,474,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00645.HK,ARES ASIA,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/hkex_reports/00645.HK/2025/annual_report.txt,False
240,9,3371,66.697917,156,376,220,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00650.HK,PRODUCTIVE TECH,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/00650.HK/2025/annual_report.txt,False
241,9,3372,66.697917,29,232,203,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00666.HK,REPT BATTERO,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,2,data/text/hkex_reports/00666.HK/2025/annual_report.txt|data/text/hkex_reports/00666.HK/2025/esg_report.txt,False
242,9,3373,66.697917,97,271,174,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00686.HK,BJ ENERGY INTL,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,2,data/text/hkex_reports/00686.HK/2025/annual_report.txt|data/text/hkex_reports/00686.HK/2025/esg_report.txt,False
243,9,3374,66.697917,183,434,251,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00704.HK,HUSCOKE HLDGS,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/00704.HK/2025/annual_report.txt,False
244,9,3375,66.697917,76,301,225,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00819.HK,TIANNENG POWER,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,2,data/text/hkex_reports/00819.HK/2025/annual_report.txt|data/text/hkex_reports/00819.HK/2025/esg_report.txt,False
245,9,3376,66.697917,6,307,301,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00836.HK,CHINA RES POWER,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,2,data/text/hkex_reports/00836.HK/2025/annual_report.txt|data/text/hkex_reports/00836.HK/2025/esg_report.txt,False
246,9,3377,66.697917,42,339,297,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00866.HK,CHINA QINFA,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/hkex_reports/00866.HK/2025/annual_report.txt,False
247,9,3378,66.697917,41,316,275,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00931.HK,CHINA HK POWER,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/00931.HK/2025/annual_report.txt,False
248,9,3379,66.697917,19,248,229,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,00951.HK,CHAOWEI POWER,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,2,data/text/hkex_reports/00951.HK/2025/annual_report.txt|data/text/hkex_reports/00951.HK/2025/esg_report.txt,False
249,9,3380,66.697917,80,422,342,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,01080.HK,SHENGLI PIPE,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,1,data/text/hkex_reports/01080.HK/2025/annual_report.txt,False
250,9,3381,66.697917,7,426,419,True,1.0,1.0,0.275556,0.0,0.980903,11,0.992,01083.HK,TG SMART ENERGY,Q_E_PM_INTENSITY,颗粒物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2,requires_specialized_environmental_diagnostic,,2,data/text/hkex_reports/01083.HK/2025/annual_report.txt|data/text/hkex_reports/01083.HK/2025/esg_report.txt,False
251,3,889,81.59375,67,223,156,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,00002.HK,CLP HOLDINGS,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,"on to decarbonisation, CLP has been strengthening efforts to cut air emissions and improve water and waste management. The Group reduced emissions of nitrogen oxides (NOx), sulphur dioxide (SO2) and particulate matter (PM) in 2025 by 12%, 0.2% and 14% respectively from 2024 due to diversification of fuel mix and improved air emissions controls for its generation assets across Hong Kong, the Chinese Mainland and Australia. CLP achieved its 2025 air emissions reduction targets and will focus on fu",1,data/text/hkex_reports/00002.HK/2025/annual_report.txt,False
252,3,890,81.59375,47,362,315,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,00003.HK,HK & CHINA GAS,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,"Centred on multi-dimensional protection and precise early warning, this ecosystem encompasses foundational products such as gas, smoke, and carbon monoxide alarms. Furthermore, it has expanded into the smart fire protection series, relying on the AIoT platform to achieve smart monitoring and proactive alerts. By the end of 2025, the alarm monitoring platform had been adopted by over 70 enterprises, with revenue from home safety solutions recording a 10% year-on-year growth. In 2025, Towngas Life",2,data/text/00003.HK/2025/annual_report.txt|data/text/hkex_reports/00003.HK/2025/esg_report.txt,False
253,3,891,81.59375,54,439,385,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,00006.HK,POWER ASSETS,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,"for customer satisfaction, NGN is one of the eight gas distribution networks in the UK. An NGN engineer explains to a customer the risks of carbon monoxide (CO) exposure and the importance of installing a CO alarm at home. In 2025, NGN achieved a throughput of 56,072 GWh (2024: 58,689 GWh) and a consistently high level of customer satisfaction. According to Ofgem survey scores, customer satisfaction remained strong, with an average score of 9.35 out of 10.0 across planned, repair and new connect",2,data/text/hkex_reports/00006.HK/2025/annual_report.txt|data/text/hkex_reports/00006.HK/2025/esg_report.txt,False
254,3,892,81.59375,109,289,180,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,000096.SZ,广聚能源,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/000096.SZ/2025/annual_report.txt,False
255,3,893,81.59375,164,395,231,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,000543.SZ,皖能电力,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,ambiguous_intensity_disclosure,"煤电机组节能降碳改造、灵活性改造、集中供热改造“三改联动”，持续提升 清洁生产水平。 运输污染防控 燃料运输采用皮带和火车方式。 对于灰渣、石膏及石粉等物料的运输车辆，新签约用户须使用国六标准车辆，原有用户车 辆须符合国五及以上排放标准。 入厂非道路移动机械（包括挖掘机、起重机、推土机、装载机、叉车等）须持有环保部门核 发的环保登记编码。 积极向运输单位宣贯柴油车尾气深度治理工作方案，有效推动国四、国五重中型柴油车 深度治理工作落实。 大气污染物排放信息 污染物名称 年度排放总量（吨） 排放强度（吨/百万营收） 案例 颗粒物 771.11 0.03 氮氧化物 9,437.47 0.35 淮北国安公司机组超净排放改造助力蓝天保卫战 二氧化硫 4,505.06 0.16 挥发性有机物 3.16 0.0001 2025年10月，淮北国安公司1号机组一次性并网成 功，该公司“脱硫提效”“超净排放”“运行灵活性”三 大改造项目全面完成。改造后，机组烟尘、二氧化硫、 氮氧化物排放浓度得到稳定控制，污染物排放总量 同比下降60%。 汞及其化合物 2.86 0.0001 一氧化碳 83.11 0.",2,data/text/000543.SZ/2025/annual_report.txt|data/text/000543.SZ/2025/esg_report.txt,False
256,3,894,81.59375,190,483,293,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,000554.SZ,泰山石油,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,2,data/text/000554.SZ/2025/annual_report.txt|data/text/000554.SZ/2025/esg_report.txt,False
257,3,895,81.59375,152,419,267,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,000682.SZ,东方电子,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/000682.SZ/2025/annual_report.txt,False
258,3,896,81.59375,128,304,176,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,000791.SZ,甘肃能源,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,"排放口 数量 排放 口分 排放浓 度/强 执行的污染物排放 标准 排放总量 核定的排放总量 超标排 放情况 50 === PAGE 51 === 甘肃电投能源发展股份有限公司 2025 年年度报告全文 公司 名称 污染物的 种类 污染物的 名称 布情 况 度 二氧化硫 常乐 公司 大气污染 物 氮氧化物 烟气经 环保设 施处理 后通过 烟囱排 至大气 烟尘 1-2 号 机组、 3-4 号 机组、 5-6 号 机组、 启动锅 炉共 7 个排放 口 20.39m g/m³ 厂区 内 37.46m g/m³ 1.54mg /m³ 执行《火电厂大气 污染物排放标准》 GB13223-2011 的 标 准，按照超低排放 的 浓 度 限 值 执 行 （ 二 氧 化 硫 浓 度 35mg/m³ ，氮氧化物 浓 度 50mg/m ³ ， 烟 尘浓度 10mg/m³） 年 排 放 总 量 1,525.13 吨 年许可排放量限值 3,737 吨 年 排 放 总 量 2,708.82 吨 年许可排放量限值 5,397 吨 全 年 各 项 污 染 物 全 部 达 标 排 放 ， 无 超 标 排 放 年 排 放",2,data/text/000791.SZ/2025/annual_report.txt|data/text/000791.SZ/2025/esg_report.txt,False
259,3,897,81.59375,135,324,189,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,001208.SZ,华菱线缆,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/001208.SZ/2025/annual_report.txt,False
260,3,898,81.59375,123,262,139,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,001258.SZ,立新能源,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/001258.SZ/2025/annual_report.txt,False
261,3,899,81.59375,113,244,131,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,001299.SZ,美能能源,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/001299.SZ/2025/annual_report.txt,False
262,3,900,81.59375,134,291,157,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,00182.HK,CONCORD NE,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,"Capacity MW 4,928 Attributable Power Generation GWh 8,586 CO2 Emission Reduction1 Kilotonnes 8,164 Standard Coal Saving1 Kilotonnes 3,326 Environment NOx Emission Reduction1 Tonnes 2,117 SO2 Emission Reduction1 Tonnes 2,030 Water Saving1 Kilotonnes 13,134 Proportion of Women in Total Workforce % 28.2 Training Hours per Employee Hour 22.97 Society Percentage of Total Employees Trained % 100 Total Amount of Community Donation Ten thousand RMB 119.70 Proportion of Female Directors % 33.3 Governance",2,data/text/hkex_reports/00182.HK/2025/annual_report.txt|data/text/hkex_reports/00182.HK/2025/esg_report.txt,False
263,3,901,81.59375,23,293,270,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,002039.SZ,黔源电力,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002039.SZ/2025/annual_report.txt,False
264,3,902,81.59375,26,375,349,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,002056.SZ,横店东磁,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002056.SZ/2025/annual_report.txt,False
265,3,903,81.59375,114,357,243,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,00206.HK,CM-ENERGY,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,our main production and operation sites within the reporting scope are as follows: 綠動未來，低碳領航 （續） 排放物與廢棄物 （續） 空氣排放物 （續） 報告期內，我們在報告範圍內的主要生產運營地空 氣排放物如下： Nitrogen oxide 2025 Note 1 2025注1 Sulfur oxide Particulate matter Source Unit 來源 單位 氮氧化物 硫氧化物 顆粒物 Total mobile source emissions kg 748.70 0.97 70.92 流動源排放總計 千克 Gasoline kg 711.80 0.91 67.39 汽油 千克 Diesel kg 36.90 0.06 3.54 柴油 千克 Total fixed source emissions kg 279.66 0.61 21.33 固定源排放總計 千克 Diesel kg 142.73 0.61 17.00 柴油 千克 Propane kg 135.77 / 4.13 丙烷,1,data/text/hkex_reports/00206.HK/2025/annual_report.txt,False
266,3,904,81.59375,165,278,113,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,002074.SZ,国轩高科,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002074.SZ/2025/annual_report.txt,False
267,3,905,81.59375,197,312,115,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,002090.SZ,金智科技,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002090.SZ/2025/annual_report.txt,False
268,3,906,81.59375,122,316,194,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,002276.SZ,万马股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002276.SZ/2025/annual_report.txt,False
269,3,907,81.59375,172,365,193,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,00228.HK,CHINA ENERGY,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,"of direct air and greenhouse gas emissions from gaseous fuel consumption was mainly from private cars. The air emissions of the private cars included nitrogen oxides (NOX), sulphur oxides (SOX) and respiratory suspended particles (RSP), while the greenhouse gas emissions of the private cars included carbon dioxide (CO2), methane (CH4) and nitrous oxide (N2O). Other major direct greenhouse gas emissions were hydrofluorocarbons (HFC) and perfluorocarbons (PFC), which were resulted from the use of ",2,data/text/hkex_reports/00228.HK/2025/annual_report.txt|data/text/hkex_reports/00228.HK/2025/esg_report.txt,False
270,3,908,81.59375,76,290,214,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,002335.SZ,科华数据,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,no_matching_disclosure_in_text,,1,data/text/002335.SZ/2025/annual_report.txt,False
271,3,909,81.59375,96,366,270,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,002459.SZ,晶澳科技,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,ambiguous_intensity_disclosure,025年度可持续发展暨ESG报告 前篇 产品服务篇 环境篇 社会篇 治理篇 后篇 GRI标准 披露项 位置 303-3 取水 践行绿色运营、关键绩效表 303-4 排水 践行绿色运营、关键绩效表 303-5 耗水 践行绿色运营、关键绩效表 GRI 305： 排放 305-1 直接（范围 1）温室气体排放 应对气候变化、关键绩效表 305-2 能源间接（范围 2）温室气体排放 应对气候变化、关键绩效表 305-3 其他间接（范围 3）温室气体排放 应对气候变化、关键绩效表 305-4 温室气体排放强度 应对气候变化、关键绩效表 305-5 温室气体减排量 应对气候变化 305-6 臭氧消耗物质（ODS）的排放 / 305-7 氮氧化物 (NOx)、硫氧化物 (SOx) 和其他重大气体排放 践行绿色运营、关键绩效表 GRI 306： 废弃物 306-1 废弃物的产生及废弃物相关重大影响 践行绿色运营 306-2 废弃物相关重大影响的管理 践行绿色运营 306-3 产生的废弃物 践行绿色运营、关键绩效表 306-4 从处置中转移的废弃物 践行绿色运营、关键绩效表 306-5 进入处置的废弃物,2,data/text/002459.SZ/2025/annual_report.txt|data/text/002459.SZ/2025/esg_report.txt,False
272,3,910,81.59375,135,256,121,True,1.0,1.0,0.275556,1.0,0.970486,17,0.992,002479.SZ,富春环保,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0,related_disclosure_without_compatible_intensity,浙江富春江环保热电股份有限公司 2025 年年度报告全文 制“热电联产+固废（危废）资源化+环境监测治理”的循环经济模式积聚先发优势，增强 公司抵御市场风险能力。 （二）技术创新、具有超前优势 公司与多家高校合作设立技术研发中心，进行工艺、技术、项目的研发，其中在生产中 对二噁英的防治、二氧化硫、氮氧化物的去除等方面和污泥干化等领域处于国内先进水平。 同时经过多年的研发投入和技术沉淀，公司目前已具备了一定的研发和创新能力。截至报告 期末，公司已经拥有 8 家高新技术企业、1 家国家鼓励发展的重大环保技术装备依托单位、 3 家省级“专精特新”企业、1 家中美政府间合作项目研究基地、1 家省级企业研究院。公 司各项目燃煤锅炉全部实现超净排放，达到行业先进水平，控股子公司研究院成功研制开发 出了国内外首台具有实用意义的二噁英在线快速检测仪器系统。 （三）管理科学、提质增效 公司狠抓制度创新建设，强化管理手段，以 ISO9001 质量管理体系、ISO14001 环境管 理体系为基础，对公司及其下属子公司制度进行新建、优化、梳理等工作，提高制度的科学 性与灵活性，增强员工的积极性与能动性，优化组,1,data/text/002479.SZ/2025/annual_report.txt,False
